"country_code","date","cases"
"QAT","1.27.20",0
"ROU","1.27.20",0
"RUS","1.27.20",0
"RWA","1.27.20",0
"KNA","1.27.20",0
"LCA","1.27.20",0
"VCT","1.27.20",0
"WSM","1.27.20",0
"SMR","1.27.20",0
"STP","1.27.20",0
"SAU","1.27.20",0
"SEN","1.27.20",0
"SRB","1.27.20",0
"SYC","1.27.20",0
"SLE","1.27.20",0
"SGP","1.27.20",5
"SVK","1.27.20",0
"SVN","1.27.20",0
"SLB","1.27.20",0
"SOM","1.27.20",0
"ZAF","1.27.20",0
"SSD","1.27.20",0
"ESP","1.27.20",0
"LKA","1.27.20",1
"SDN","1.27.20",0
"SUR","1.27.20",0
"SWE","1.27.20",0
"CHE","1.27.20",0
"SYR","1.27.20",0
"TWN","1.27.20",5
"TJK","1.27.20",0
"TZA","1.27.20",0
"THA","1.27.20",8
"TLS","1.27.20",0
"TGO","1.27.20",0
"TTO","1.27.20",0
"TUN","1.27.20",0
"TUR","1.27.20",0
"UGA","1.27.20",0
"UKR","1.27.20",0
"ARE","1.27.20",0
"GBR","1.27.20",0
"URY","1.27.20",0
"USA","1.27.20",5
"UZB","1.27.20",0
"VUT","1.27.20",0
"VEN","1.27.20",0
"VNM","1.27.20",2
"YEM","1.27.20",0
"ZMB","1.27.20",0
"ZWE","1.27.20",0
"AFG","1.28.20",0
"ALB","1.28.20",0
"DZA","1.28.20",0
"AND","1.28.20",0
"AGO","1.28.20",0
"ATG","1.28.20",0
"ARG","1.28.20",0
"ARM","1.28.20",0
"AUS","1.28.20",5
"AUT","1.28.20",0
"AZE","1.28.20",0
"BHS","1.28.20",0
"BHR","1.28.20",0
"BGD","1.28.20",0
"BRB","1.28.20",0
"BLR","1.28.20",0
"BEL","1.28.20",0
"BLZ","1.28.20",0
"BEN","1.28.20",0
"BTN","1.28.20",0
"BOL","1.28.20",0
"BIH","1.28.20",0
"BWA","1.28.20",0
"BRA","1.28.20",0
"BRN","1.28.20",0
"BGR","1.28.20",0
"BFA","1.28.20",0
"MMR","1.28.20",0
"BDI","1.28.20",0
"CPV","1.28.20",0
"KHM","1.28.20",1
"CMR","1.28.20",0
"CAN","1.28.20",2
"CAF","1.28.20",0
"TCD","1.28.20",0
"CHL","1.28.20",0
"CHN","1.28.20",5509
"COL","1.28.20",0
"COM","1.28.20",0
"COG","1.28.20",0
"COD","1.28.20",0
"CRI","1.28.20",0
"CIV","1.28.20",0
"HRV","1.28.20",0
"CUB","1.28.20",0
"CYP","1.28.20",0
"CZE","1.28.20",0
"DNK","1.28.20",0
"DJI","1.28.20",0
"DMA","1.28.20",0
"DOM","1.28.20",0
"ECU","1.28.20",0
"EGY","1.28.20",0
"SLV","1.28.20",0
"GNQ","1.28.20",0
"ERI","1.28.20",0
"EST","1.28.20",0
"SWZ","1.28.20",0
"ETH","1.28.20",0
"FJI","1.28.20",0
"FIN","1.28.20",0
"FRA","1.28.20",4
"GAB","1.28.20",0
"GMB","1.28.20",0
"GEO","1.28.20",0
"DEU","1.28.20",4
"GHA","1.28.20",0
"GRC","1.28.20",0
"GRD","1.28.20",0
"GTM","1.28.20",0
"GIN","1.28.20",0
"GNB","1.28.20",0
"GUY","1.28.20",0
"HTI","1.28.20",0
"VAT","1.28.20",0
"HND","1.28.20",0
"HUN","1.28.20",0
"ISL","1.28.20",0
"IND","1.28.20",0
"IDN","1.28.20",0
"IRN","1.28.20",0
"IRQ","1.28.20",0
"IRL","1.28.20",0
"ISR","1.28.20",0
"ITA","1.28.20",0
"JAM","1.28.20",0
"JPN","1.28.20",7
"JOR","1.28.20",0
"KAZ","1.28.20",0
"KEN","1.28.20",0
"KOR","1.28.20",4
"KWT","1.28.20",0
"KGZ","1.28.20",0
"LAO","1.28.20",0
"LVA","1.28.20",0
"LBN","1.28.20",0
"LSO","1.28.20",0
"LBR","1.28.20",0
"LBY","1.28.20",0
"LIE","1.28.20",0
"LTU","1.28.20",0
"LUX","1.28.20",0
"MDG","1.28.20",0
"MWI","1.28.20",0
"MYS","1.28.20",4
"MDV","1.28.20",0
"MLI","1.28.20",0
"MLT","1.28.20",0
"MHL","1.28.20",0
"MRT","1.28.20",0
"MUS","1.28.20",0
"MEX","1.28.20",0
"FSM","1.28.20",0
"MDA","1.28.20",0
"MCO","1.28.20",0
"MNG","1.28.20",0
"MNE","1.28.20",0
"MAR","1.28.20",0
"MOZ","1.28.20",0
"NAM","1.28.20",0
"NPL","1.28.20",1
"NLD","1.28.20",0
"NZL","1.28.20",0
"NIC","1.28.20",0
"NER","1.28.20",0
"NGA","1.28.20",0
"MKD","1.28.20",0
"NOR","1.28.20",0
"OMN","1.28.20",0
"PAK","1.28.20",0
"PAN","1.28.20",0
"PNG","1.28.20",0
"PRY","1.28.20",0
"PER","1.28.20",0
"PHL","1.28.20",0
"POL","1.28.20",0
"PRT","1.28.20",0
"QAT","1.28.20",0
"ROU","1.28.20",0
"RUS","1.28.20",0
"RWA","1.28.20",0
"KNA","1.28.20",0
"LCA","1.28.20",0
"VCT","1.28.20",0
"WSM","1.28.20",0
"SMR","1.28.20",0
"STP","1.28.20",0
"SAU","1.28.20",0
"SEN","1.28.20",0
"SRB","1.28.20",0
"SYC","1.28.20",0
"SLE","1.28.20",0
"SGP","1.28.20",7
"SVK","1.28.20",0
"SVN","1.28.20",0
"SLB","1.28.20",0
"SOM","1.28.20",0
"ZAF","1.28.20",0
"SSD","1.28.20",0
"ESP","1.28.20",0
"LKA","1.28.20",1
"SDN","1.28.20",0
"SUR","1.28.20",0
"SWE","1.28.20",0
"CHE","1.28.20",0
"SYR","1.28.20",0
"TWN","1.28.20",8
"TJK","1.28.20",0
"TZA","1.28.20",0
"THA","1.28.20",14
"TLS","1.28.20",0
"TGO","1.28.20",0
"TTO","1.28.20",0
"TUN","1.28.20",0
"TUR","1.28.20",0
"UGA","1.28.20",0
"UKR","1.28.20",0
"ARE","1.28.20",0
"GBR","1.28.20",0
"URY","1.28.20",0
"USA","1.28.20",5
"UZB","1.28.20",0
"VUT","1.28.20",0
"VEN","1.28.20",0
"VNM","1.28.20",2
"YEM","1.28.20",0
"ZMB","1.28.20",0
"ZWE","1.28.20",0
"AFG","1.29.20",0
"ALB","1.29.20",0
"DZA","1.29.20",0
"AND","1.29.20",0
"AGO","1.29.20",0
"ATG","1.29.20",0
"ARG","1.29.20",0
"ARM","1.29.20",0
"AUS","1.29.20",6
"AUT","1.29.20",0
"AZE","1.29.20",0
"BHS","1.29.20",0
"BHR","1.29.20",0
"BGD","1.29.20",0
"BRB","1.29.20",0
"BLR","1.29.20",0
"BEL","1.29.20",0
"BLZ","1.29.20",0
"BEN","1.29.20",0
"BTN","1.29.20",0
"BOL","1.29.20",0
"BIH","1.29.20",0
"BWA","1.29.20",0
"BRA","1.29.20",0
"BRN","1.29.20",0
"BGR","1.29.20",0
"BFA","1.29.20",0
"MMR","1.29.20",0
"BDI","1.29.20",0
"CPV","1.29.20",0
"KHM","1.29.20",1
"CMR","1.29.20",0
"CAN","1.29.20",2
"CAF","1.29.20",0
"TCD","1.29.20",0
"CHL","1.29.20",0
"CHN","1.29.20",6087
"COL","1.29.20",0
"COM","1.29.20",0
"COG","1.29.20",0
"COD","1.29.20",0
"CRI","1.29.20",0
"CIV","1.29.20",0
"HRV","1.29.20",0
"CUB","1.29.20",0
"CYP","1.29.20",0
"CZE","1.29.20",0
"DNK","1.29.20",0
"DJI","1.29.20",0
"DMA","1.29.20",0
"DOM","1.29.20",0
"ECU","1.29.20",0
"EGY","1.29.20",0
"SLV","1.29.20",0
"GNQ","1.29.20",0
"ERI","1.29.20",0
"EST","1.29.20",0
"SWZ","1.29.20",0
"ETH","1.29.20",0
"FJI","1.29.20",0
"FIN","1.29.20",1
"FRA","1.29.20",5
"GAB","1.29.20",0
"GMB","1.29.20",0
"GEO","1.29.20",0
"DEU","1.29.20",4
"GHA","1.29.20",0
"GRC","1.29.20",0
"GRD","1.29.20",0
"GTM","1.29.20",0
"GIN","1.29.20",0
"GNB","1.29.20",0
"GUY","1.29.20",0
"HTI","1.29.20",0
"VAT","1.29.20",0
"HND","1.29.20",0
"HUN","1.29.20",0
"ISL","1.29.20",0
"IND","1.29.20",0
"IDN","1.29.20",0
"IRN","1.29.20",0
"IRQ","1.29.20",0
"IRL","1.29.20",0
"ISR","1.29.20",0
"ITA","1.29.20",0
"JAM","1.29.20",0
"JPN","1.29.20",7
"JOR","1.29.20",0
"KAZ","1.29.20",0
"KEN","1.29.20",0
"KOR","1.29.20",4
"KWT","1.29.20",0
"KGZ","1.29.20",0
"LAO","1.29.20",0
"LVA","1.29.20",0
"LBN","1.29.20",0
"LSO","1.29.20",0
"LBR","1.29.20",0
"LBY","1.29.20",0
"LIE","1.29.20",0
"LTU","1.29.20",0
"LUX","1.29.20",0
"MDG","1.29.20",0
"MWI","1.29.20",0
"MYS","1.29.20",7
"MDV","1.29.20",0
"MLI","1.29.20",0
"MLT","1.29.20",0
"MHL","1.29.20",0
"MRT","1.29.20",0
"MUS","1.29.20",0
"MEX","1.29.20",0
"FSM","1.29.20",0
"MDA","1.29.20",0
"MCO","1.29.20",0
"MNG","1.29.20",0
"MNE","1.29.20",0
"MAR","1.29.20",0
"MOZ","1.29.20",0
"NAM","1.29.20",0
"NPL","1.29.20",1
"NLD","1.29.20",0
"NZL","1.29.20",0
"NIC","1.29.20",0
"NER","1.29.20",0
"NGA","1.29.20",0
"MKD","1.29.20",0
"NOR","1.29.20",0
"OMN","1.29.20",0
"PAK","1.29.20",0
"PAN","1.29.20",0
"PNG","1.29.20",0
"PRY","1.29.20",0
"PER","1.29.20",0
"PHL","1.29.20",0
"POL","1.29.20",0
"PRT","1.29.20",0
"QAT","1.29.20",0
"ROU","1.29.20",0
"RUS","1.29.20",0
"RWA","1.29.20",0
"KNA","1.29.20",0
"LCA","1.29.20",0
"VCT","1.29.20",0
"WSM","1.29.20",0
"SMR","1.29.20",0
"STP","1.29.20",0
"SAU","1.29.20",0
"SEN","1.29.20",0
"SRB","1.29.20",0
"SYC","1.29.20",0
"SLE","1.29.20",0
"SGP","1.29.20",7
"SVK","1.29.20",0
"SVN","1.29.20",0
"SLB","1.29.20",0
"SOM","1.29.20",0
"ZAF","1.29.20",0
"SSD","1.29.20",0
"ESP","1.29.20",0
"LKA","1.29.20",1
"SDN","1.29.20",0
"SUR","1.29.20",0
"SWE","1.29.20",0
"CHE","1.29.20",0
"SYR","1.29.20",0
"TWN","1.29.20",8
"TJK","1.29.20",0
"TZA","1.29.20",0
"THA","1.29.20",14
"TLS","1.29.20",0
"TGO","1.29.20",0
"TTO","1.29.20",0
"TUN","1.29.20",0
"TUR","1.29.20",0
"UGA","1.29.20",0
"UKR","1.29.20",0
"ARE","1.29.20",4
"GBR","1.29.20",0
"URY","1.29.20",0
"USA","1.29.20",6
"UZB","1.29.20",0
"VUT","1.29.20",0
"VEN","1.29.20",0
"VNM","1.29.20",2
"YEM","1.29.20",0
"ZMB","1.29.20",0
"ZWE","1.29.20",0
"AFG","1.30.20",0
"ALB","1.30.20",0
"DZA","1.30.20",0
"AND","1.30.20",0
"AGO","1.30.20",0
"ATG","1.30.20",0
"ARG","1.30.20",0
"ARM","1.30.20",0
"AUS","1.30.20",9
"AUT","1.30.20",0
"AZE","1.30.20",0
"BHS","1.30.20",0
"BHR","1.30.20",0
"BGD","1.30.20",0
"BRB","1.30.20",0
"BLR","1.30.20",0
"BEL","1.30.20",0
"BLZ","1.30.20",0
"BEN","1.30.20",0
"BTN","1.30.20",0
"BOL","1.30.20",0
"BIH","1.30.20",0
"BWA","1.30.20",0
"BRA","1.30.20",0
"BRN","1.30.20",0
"BGR","1.30.20",0
"BFA","1.30.20",0
"MMR","1.30.20",0
"BDI","1.30.20",0
"CPV","1.30.20",0
"KHM","1.30.20",1
"CMR","1.30.20",0
"CAN","1.30.20",2
"CAF","1.30.20",0
"TCD","1.30.20",0
"CHL","1.30.20",0
"CHN","1.30.20",8141
"COL","1.30.20",0
"COM","1.30.20",0
"COG","1.30.20",0
"COD","1.30.20",0
"CRI","1.30.20",0
"CIV","1.30.20",0
"HRV","1.30.20",0
"CUB","1.30.20",0
"CYP","1.30.20",0
"CZE","1.30.20",0
"DNK","1.30.20",0
"DJI","1.30.20",0
"DMA","1.30.20",0
"DOM","1.30.20",0
"ECU","1.30.20",0
"EGY","1.30.20",0
"SLV","1.30.20",0
"GNQ","1.30.20",0
"ERI","1.30.20",0
"EST","1.30.20",0
"SWZ","1.30.20",0
"ETH","1.30.20",0
"FJI","1.30.20",0
"FIN","1.30.20",1
"FRA","1.30.20",5
"GAB","1.30.20",0
"GMB","1.30.20",0
"GEO","1.30.20",0
"DEU","1.30.20",4
"GHA","1.30.20",0
"GRC","1.30.20",0
"GRD","1.30.20",0
"GTM","1.30.20",0
"GIN","1.30.20",0
"GNB","1.30.20",0
"GUY","1.30.20",0
"HTI","1.30.20",0
"VAT","1.30.20",0
"HND","1.30.20",0
"HUN","1.30.20",0
"ISL","1.30.20",0
"IND","1.30.20",1
"IDN","1.30.20",0
"IRN","1.30.20",0
"IRQ","1.30.20",0
"IRL","1.30.20",0
"ISR","1.30.20",0
"ITA","1.30.20",0
"JAM","1.30.20",0
"JPN","1.30.20",11
"JOR","1.30.20",0
"KAZ","1.30.20",0
"KEN","1.30.20",0
"KOR","1.30.20",4
"KWT","1.30.20",0
"KGZ","1.30.20",0
"LAO","1.30.20",0
"LVA","1.30.20",0
"LBN","1.30.20",0
"LSO","1.30.20",0
"LBR","1.30.20",0
"LBY","1.30.20",0
"LIE","1.30.20",0
"LTU","1.30.20",0
"LUX","1.30.20",0
"MDG","1.30.20",0
"MWI","1.30.20",0
"MYS","1.30.20",8
"MDV","1.30.20",0
"MLI","1.30.20",0
"MLT","1.30.20",0
"MHL","1.30.20",0
"MRT","1.30.20",0
"MUS","1.30.20",0
"MEX","1.30.20",0
"FSM","1.30.20",0
"MDA","1.30.20",0
"MCO","1.30.20",0
"MNG","1.30.20",0
"MNE","1.30.20",0
"MAR","1.30.20",0
"MOZ","1.30.20",0
"NAM","1.30.20",0
"NPL","1.30.20",1
"NLD","1.30.20",0
"NZL","1.30.20",0
"NIC","1.30.20",0
"NER","1.30.20",0
"NGA","1.30.20",0
"MKD","1.30.20",0
"NOR","1.30.20",0
"OMN","1.30.20",0
"PAK","1.30.20",0
"PAN","1.30.20",0
"PNG","1.30.20",0
"PRY","1.30.20",0
"PER","1.30.20",0
"PHL","1.30.20",1
"POL","1.30.20",0
"PRT","1.30.20",0
"QAT","1.30.20",0
"ROU","1.30.20",0
"RUS","1.30.20",0
"RWA","1.30.20",0
"KNA","1.30.20",0
"LCA","1.30.20",0
"VCT","1.30.20",0
"WSM","1.30.20",0
"SMR","1.30.20",0
"STP","1.30.20",0
"SAU","1.30.20",0
"SEN","1.30.20",0
"SRB","1.30.20",0
"SYC","1.30.20",0
"SLE","1.30.20",0
"SGP","1.30.20",10
"SVK","1.30.20",0
"SVN","1.30.20",0
"SLB","1.30.20",0
"SOM","1.30.20",0
"ZAF","1.30.20",0
"SSD","1.30.20",0
"ESP","1.30.20",0
"LKA","1.30.20",1
"SDN","1.30.20",0
"SUR","1.30.20",0
"SWE","1.30.20",0
"CHE","1.30.20",0
"SYR","1.30.20",0
"TWN","1.30.20",9
"TJK","1.30.20",0
"TZA","1.30.20",0
"THA","1.30.20",14
"TLS","1.30.20",0
"TGO","1.30.20",0
"TTO","1.30.20",0
"TUN","1.30.20",0
"TUR","1.30.20",0
"UGA","1.30.20",0
"UKR","1.30.20",0
"ARE","1.30.20",4
"GBR","1.30.20",0
"URY","1.30.20",0
"USA","1.30.20",6
"UZB","1.30.20",0
"VUT","1.30.20",0
"VEN","1.30.20",0
"VNM","1.30.20",2
"YEM","1.30.20",0
"ZMB","1.30.20",0
"ZWE","1.30.20",0
"AFG","1.31.20",0
"ALB","1.31.20",0
"DZA","1.31.20",0
"AND","1.31.20",0
"AGO","1.31.20",0
"ATG","1.31.20",0
"ARG","1.31.20",0
"ARM","1.31.20",0
"AUS","1.31.20",9
"AUT","1.31.20",0
"AZE","1.31.20",0
"BHS","1.31.20",0
"BHR","1.31.20",0
"BGD","1.31.20",0
"BRB","1.31.20",0
"BLR","1.31.20",0
"BEL","1.31.20",0
"BLZ","1.31.20",0
"BEN","1.31.20",0
"BTN","1.31.20",0
"BOL","1.31.20",0
"BIH","1.31.20",0
"BWA","1.31.20",0
"BRA","1.31.20",0
"BRN","1.31.20",0
"BGR","1.31.20",0
"BFA","1.31.20",0
"MMR","1.31.20",0
"BDI","1.31.20",0
"CPV","1.31.20",0
"KHM","1.31.20",1
"CMR","1.31.20",0
"CAN","1.31.20",4
"CAF","1.31.20",0
"TCD","1.31.20",0
"CHL","1.31.20",0
"CHN","1.31.20",9802
"COL","1.31.20",0
"COM","1.31.20",0
"COG","1.31.20",0
"COD","1.31.20",0
"CRI","1.31.20",0
"CIV","1.31.20",0
"HRV","1.31.20",0
"CUB","1.31.20",0
"CYP","1.31.20",0
"CZE","1.31.20",0
"DNK","1.31.20",0
"DJI","1.31.20",0
"DMA","1.31.20",0
"DOM","1.31.20",0
"ECU","1.31.20",0
"EGY","1.31.20",0
"SLV","1.31.20",0
"GNQ","1.31.20",0
"ERI","1.31.20",0
"EST","1.31.20",0
"SWZ","1.31.20",0
"ETH","1.31.20",0
"FJI","1.31.20",0
"FIN","1.31.20",1
"FRA","1.31.20",5
"GAB","1.31.20",0
"GMB","1.31.20",0
"GEO","1.31.20",0
"DEU","1.31.20",5
"GHA","1.31.20",0
"GRC","1.31.20",0
"GRD","1.31.20",0
"GTM","1.31.20",0
"GIN","1.31.20",0
"GNB","1.31.20",0
"GUY","1.31.20",0
"HTI","1.31.20",0
"VAT","1.31.20",0
"HND","1.31.20",0
"HUN","1.31.20",0
"ISL","1.31.20",0
"IND","1.31.20",1
"IDN","1.31.20",0
"IRN","1.31.20",0
"IRQ","1.31.20",0
"IRL","1.31.20",0
"ISR","1.31.20",0
"ITA","1.31.20",2
"JAM","1.31.20",0
"JPN","1.31.20",15
"JOR","1.31.20",0
"KAZ","1.31.20",0
"KEN","1.31.20",0
"KOR","1.31.20",11
"KWT","1.31.20",0
"KGZ","1.31.20",0
"LAO","1.31.20",0
"LVA","1.31.20",0
"LBN","1.31.20",0
"LSO","1.31.20",0
"LBR","1.31.20",0
"LBY","1.31.20",0
"LIE","1.31.20",0
"LTU","1.31.20",0
"LUX","1.31.20",0
"MDG","1.31.20",0
"MWI","1.31.20",0
"MYS","1.31.20",8
"MDV","1.31.20",0
"MLI","1.31.20",0
"MLT","1.31.20",0
"MHL","1.31.20",0
"MRT","1.31.20",0
"MUS","1.31.20",0
"MEX","1.31.20",0
"FSM","1.31.20",0
"MDA","1.31.20",0
"MCO","1.31.20",0
"MNG","1.31.20",0
"MNE","1.31.20",0
"MAR","1.31.20",0
"MOZ","1.31.20",0
"NAM","1.31.20",0
"NPL","1.31.20",1
"NLD","1.31.20",0
"NZL","1.31.20",0
"NIC","1.31.20",0
"NER","1.31.20",0
"NGA","1.31.20",0
"MKD","1.31.20",0
"NOR","1.31.20",0
"OMN","1.31.20",0
"PAK","1.31.20",0
"PAN","1.31.20",0
"PNG","1.31.20",0
"PRY","1.31.20",0
"PER","1.31.20",0
"PHL","1.31.20",1
"POL","1.31.20",0
"PRT","1.31.20",0
"QAT","1.31.20",0
"ROU","1.31.20",0
"RUS","1.31.20",2
"RWA","1.31.20",0
"KNA","1.31.20",0
"LCA","1.31.20",0
"VCT","1.31.20",0
"WSM","1.31.20",0
"SMR","1.31.20",0
"STP","1.31.20",0
"SAU","1.31.20",0
"SEN","1.31.20",0
"SRB","1.31.20",0
"SYC","1.31.20",0
"SLE","1.31.20",0
"SGP","1.31.20",13
"SVK","1.31.20",0
"SVN","1.31.20",0
"SLB","1.31.20",0
"SOM","1.31.20",0
"ZAF","1.31.20",0
"SSD","1.31.20",0
"ESP","1.31.20",0
"LKA","1.31.20",1
"SDN","1.31.20",0
"SUR","1.31.20",0
"SWE","1.31.20",0
"CHE","1.31.20",0
"SYR","1.31.20",0
"TWN","1.31.20",10
"TJK","1.31.20",0
"TZA","1.31.20",0
"THA","1.31.20",19
"TLS","1.31.20",0
"TGO","1.31.20",0
"TTO","1.31.20",0
"TUN","1.31.20",0
"TUR","1.31.20",0
"UGA","1.31.20",0
"UKR","1.31.20",0
"ARE","1.31.20",4
"GBR","1.31.20",2
"URY","1.31.20",0
"USA","1.31.20",8
"UZB","1.31.20",0
"VUT","1.31.20",0
"VEN","1.31.20",0
"VNM","1.31.20",2
"YEM","1.31.20",0
"ZMB","1.31.20",0
"ZWE","1.31.20",0
"AFG","2.1.20",0
"ALB","2.1.20",0
"DZA","2.1.20",0
"AND","2.1.20",0
"AGO","2.1.20",0
"ATG","2.1.20",0
"ARG","2.1.20",0
"ARM","2.1.20",0
"AUS","2.1.20",12
"AUT","2.1.20",0
"AZE","2.1.20",0
"BHS","2.1.20",0
"BHR","2.1.20",0
"BGD","2.1.20",0
"BRB","2.1.20",0
"BLR","2.1.20",0
"BEL","2.1.20",0
"BLZ","2.1.20",0
"BEN","2.1.20",0
"BTN","2.1.20",0
"BOL","2.1.20",0
"BIH","2.1.20",0
"BWA","2.1.20",0
"BRA","2.1.20",0
"BRN","2.1.20",0
"BGR","2.1.20",0
"BFA","2.1.20",0
"MMR","2.1.20",0
"BDI","2.1.20",0
"CPV","2.1.20",0
"KHM","2.1.20",1
"CMR","2.1.20",0
"CAN","2.1.20",4
"CAF","2.1.20",0
"TCD","2.1.20",0
"CHL","2.1.20",0
"CHN","2.1.20",11891
"COL","2.1.20",0
"COM","2.1.20",0
"COG","2.1.20",0
"COD","2.1.20",0
"CRI","2.1.20",0
"CIV","2.1.20",0
"HRV","2.1.20",0
"CUB","2.1.20",0
"CYP","2.1.20",0
"CZE","2.1.20",0
"DNK","2.1.20",0
"DJI","2.1.20",0
"DMA","2.1.20",0
"DOM","2.1.20",0
"ECU","2.1.20",0
"EGY","2.1.20",0
"SLV","2.1.20",0
"GNQ","2.1.20",0
"ERI","2.1.20",0
"EST","2.1.20",0
"SWZ","2.1.20",0
"ETH","2.1.20",0
"FJI","2.1.20",0
"FIN","2.1.20",1
"FRA","2.1.20",6
"GAB","2.1.20",0
"GMB","2.1.20",0
"GEO","2.1.20",0
"DEU","2.1.20",8
"GHA","2.1.20",0
"GRC","2.1.20",0
"GRD","2.1.20",0
"GTM","2.1.20",0
"GIN","2.1.20",0
"GNB","2.1.20",0
"GUY","2.1.20",0
"HTI","2.1.20",0
"VAT","2.1.20",0
"HND","2.1.20",0
"HUN","2.1.20",0
"ISL","2.1.20",0
"IND","2.1.20",1
"IDN","2.1.20",0
"IRN","2.1.20",0
"IRQ","2.1.20",0
"IRL","2.1.20",0
"ISR","2.1.20",0
"ITA","2.1.20",2
"JAM","2.1.20",0
"JPN","2.1.20",20
"JOR","2.1.20",0
"KAZ","2.1.20",0
"KEN","2.1.20",0
"KOR","2.1.20",12
"KWT","2.1.20",0
"KGZ","2.1.20",0
"LAO","2.1.20",0
"LVA","2.1.20",0
"LBN","2.1.20",0
"LSO","2.1.20",0
"LBR","2.1.20",0
"LBY","2.1.20",0
"LIE","2.1.20",0
"LTU","2.1.20",0
"LUX","2.1.20",0
"MDG","2.1.20",0
"MWI","2.1.20",0
"MYS","2.1.20",8
"MDV","2.1.20",0
"MLI","2.1.20",0
"MLT","2.1.20",0
"MHL","2.1.20",0
"MRT","2.1.20",0
"MUS","2.1.20",0
"MEX","2.1.20",0
"FSM","2.1.20",0
"MDA","2.1.20",0
"MCO","2.1.20",0
"MNG","2.1.20",0
"MNE","2.1.20",0
"MAR","2.1.20",0
"MOZ","2.1.20",0
"NAM","2.1.20",0
"NPL","2.1.20",1
"NLD","2.1.20",0
"NZL","2.1.20",0
"NIC","2.1.20",0
"NER","2.1.20",0
"NGA","2.1.20",0
"MKD","2.1.20",0
"NOR","2.1.20",0
"OMN","2.1.20",0
"PAK","2.1.20",0
"PAN","2.1.20",0
"PNG","2.1.20",0
"PRY","2.1.20",0
"PER","2.1.20",0
"PHL","2.1.20",1
"POL","2.1.20",0
"PRT","2.1.20",0
"QAT","2.1.20",0
"ROU","2.1.20",0
"RUS","2.1.20",2
"RWA","2.1.20",0
"KNA","2.1.20",0
"LCA","2.1.20",0
"VCT","2.1.20",0
"WSM","2.1.20",0
"SMR","2.1.20",0
"STP","2.1.20",0
"SAU","2.1.20",0
"SEN","2.1.20",0
"SRB","2.1.20",0
"SYC","2.1.20",0
"SLE","2.1.20",0
"SGP","2.1.20",16
"SVK","2.1.20",0
"SVN","2.1.20",0
"SLB","2.1.20",0
"SOM","2.1.20",0
"ZAF","2.1.20",0
"SSD","2.1.20",0
"ESP","2.1.20",1
"LKA","2.1.20",1
"SDN","2.1.20",0
"SUR","2.1.20",0
"SWE","2.1.20",1
"CHE","2.1.20",0
"SYR","2.1.20",0
"TWN","2.1.20",10
"TJK","2.1.20",0
"TZA","2.1.20",0
"THA","2.1.20",19
"TLS","2.1.20",0
"TGO","2.1.20",0
"TTO","2.1.20",0
"TUN","2.1.20",0
"TUR","2.1.20",0
"UGA","2.1.20",0
"UKR","2.1.20",0
"ARE","2.1.20",4
"GBR","2.1.20",2
"URY","2.1.20",0
"USA","2.1.20",8
"UZB","2.1.20",0
"VUT","2.1.20",0
"VEN","2.1.20",0
"VNM","2.1.20",6
"YEM","2.1.20",0
"ZMB","2.1.20",0
"ZWE","2.1.20",0
"AFG","2.2.20",0
"ALB","2.2.20",0
"DZA","2.2.20",0
"AND","2.2.20",0
"AGO","2.2.20",0
"ATG","2.2.20",0
"ARG","2.2.20",0
"ARM","2.2.20",0
"AUS","2.2.20",12
"AUT","2.2.20",0
"AZE","2.2.20",0
"BHS","2.2.20",0
"BHR","2.2.20",0
"BGD","2.2.20",0
"BRB","2.2.20",0
"BLR","2.2.20",0
"BEL","2.2.20",0
"BLZ","2.2.20",0
"BEN","2.2.20",0
"BTN","2.2.20",0
"BOL","2.2.20",0
"BIH","2.2.20",0
"BWA","2.2.20",0
"BRA","2.2.20",0
"BRN","2.2.20",0
"BGR","2.2.20",0
"BFA","2.2.20",0
"MMR","2.2.20",0
"BDI","2.2.20",0
"CPV","2.2.20",0
"KHM","2.2.20",1
"CMR","2.2.20",0
"CAN","2.2.20",4
"CAF","2.2.20",0
"TCD","2.2.20",0
"CHL","2.2.20",0
"CHN","2.2.20",16630
"COL","2.2.20",0
"COM","2.2.20",0
"COG","2.2.20",0
"COD","2.2.20",0
"CRI","2.2.20",0
"CIV","2.2.20",0
"HRV","2.2.20",0
"CUB","2.2.20",0
"CYP","2.2.20",0
"CZE","2.2.20",0
"DNK","2.2.20",0
"DJI","2.2.20",0
"DMA","2.2.20",0
"DOM","2.2.20",0
"ECU","2.2.20",0
"EGY","2.2.20",0
"SLV","2.2.20",0
"GNQ","2.2.20",0
"ERI","2.2.20",0
"EST","2.2.20",0
"SWZ","2.2.20",0
"ETH","2.2.20",0
"FJI","2.2.20",0
"FIN","2.2.20",1
"FRA","2.2.20",6
"GAB","2.2.20",0
"GMB","2.2.20",0
"GEO","2.2.20",0
"DEU","2.2.20",10
"GHA","2.2.20",0
"GRC","2.2.20",0
"GRD","2.2.20",0
"GTM","2.2.20",0
"GIN","2.2.20",0
"GNB","2.2.20",0
"GUY","2.2.20",0
"HTI","2.2.20",0
"VAT","2.2.20",0
"HND","2.2.20",0
"HUN","2.2.20",0
"ISL","2.2.20",0
"IND","2.2.20",2
"IDN","2.2.20",0
"IRN","2.2.20",0
"IRQ","2.2.20",0
"IRL","2.2.20",0
"ISR","2.2.20",0
"ITA","2.2.20",2
"JAM","2.2.20",0
